Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0KIPa0YuQ5QFmlAqRyXNd9,"67tgMwUfnmqzYsNAtnP6YJ","At the River","Vertigo","Groove Armada",2000-02-22,393640,51,spotify:user:flaredfive830,2023-09-27T02:14:17Z,"big beat,electronica,nu skool breaks,trip hop",0.697,0.514,8,-8.627,1,0.0286,0.0302,0.532,0.212,0.44,136.071,4
2fQo9apVAYggTBzaFPUh9B,"4tRZRfhgfLEIUI9mw9Njy2","Supernova","Supernova","Sunni Colón",2019-09-25,141374,44,spotify:user:flaredfive830,2023-09-30T07:22:41Z,"alternative r&b,indie soul",0.821,0.31,6,-11.457,0,0.0496,0.41,0.00786,0.143,0.421,104.048,4
3EaJDYHA0KnX88JvDhL9oa,"57vWImR43h4CaDao012Ofp","Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,80,spotify:user:flaredfive830,2023-10-09T18:46:52Z,"afrofuturism",0.603,0.784,6,-4.023,1,0.062,0.446,0.00000832,0.119,0.769,172.041,4
4TIJ7zSBNejpoIPaWpWRKc,"7lzordPuZEXxwt9aoVZYmG","Rebel Yell","Rebel Yell","Billy Idol",1983-11-01,288533,69,spotify:user:flaredfive830,2023-10-18T17:41:19Z,"album rock,classic rock,dance rock,hard rock,new romantic,new wave,new wave pop,rock,soft rock",0.531,0.864,4,-4.948,0,0.0611,0.000753,0.00046,0.354,0.485,166.312,4
1gT5TGwbkkkUliNzHRIGi1,"3nFkdlSjzX9mRTtwJOzDYB","4:44","4:44","JAY-Z",2017-07-07,284493,64,spotify:user:flaredfive830,2023-10-18T17:41:34Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap",0.261,0.852,9,-4.965,1,0.158,0.139,0.0000426,0.477,0.431,177.997,4
7EQvdUJqZ2i7SWvSB2VqGA,"2pAWfrd7WFF3XhVt9GooDL,7AQJ6lwVCcej6eKZXQZus4","Doomsday","Operation: Doomsday (Complete)","MF DOOM,Pebbles The Invisible Girl",1999-10-19,298053,67,spotify:user:flaredfive830,2023-10-18T17:41:42Z,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop,rap",0.856,0.84,6,-7.736,0,0.334,0.0973,0,0.0773,0.792,95.416,4
37o0LxdGxiF3chjxjwJwBD,"0L8ExT028jH3ddEcZwqJJ5","Whatchu Thinkin'","Unlimited Love","Red Hot Chili Peppers",2022-04-01,220905,41,spotify:user:flaredfive830,2023-10-18T17:42:01Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.616,0.582,11,-5.332,0,0.0702,0.0115,0.00024,0.098,0.829,171.259,4
7glld4kxYHp61zIPtSVHNk,"6olE6TJLqED3rqDCT0FyPh","Lounge Act","Nevermind (Remastered)","Nirvana",1991-09-26,156426,52,spotify:user:flaredfive830,2023-10-18T17:42:03Z,"grunge,permanent wave,rock",0.341,0.964,11,-5.327,0,0.107,0.0000126,0.000103,0.151,0.459,152.192,4
5e9TFTbltYBg2xThimr0rU,"08GQAI4eElDnROBrJRGE0X","The Chain - 2004 Remaster","Rumours (Super Deluxe)","Fleetwood Mac",1977-02-04,270213,76,spotify:user:flaredfive830,2023-10-18T17:42:05Z,"album rock,classic rock,rock,soft rock,yacht rock",0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,4
0vz64VTiPPBpcmla0QvAI9,"26T3LtbuGT1Fu9m0eRq5X3","Back Against the Wall","Cage The Elephant (Expanded Edition)","Cage The Elephant",2009-03-24,228320,50,spotify:user:flaredfive830,2023-10-18T17:42:10Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.598,0.743,1,-6.163,1,0.0305,0.000643,0,0.112,0.534,110.334,4
2YodwKJnbPyNKe8XXSE9V7,"6olE6TJLqED3rqDCT0FyPh","Lithium","Nevermind (Remastered)","Nirvana",1991-09-26,257053,65,spotify:user:flaredfive830,2023-10-18T17:42:12Z,"grunge,permanent wave,rock",0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,4
0KqHJXm4Z42fELkW83ZW0r,"776Uo845nYHJpNaStv1Ds4","Come On (Let the Good Times Roll)","Electric Ladyland","Jimi Hendrix",1968-10-25,249373,42,spotify:user:flaredfive830,2023-10-18T17:42:14Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.41,0.821,11,-8.557,0,0.194,0.202,0.0367,0.43,0.833,148.665,4
3ZOEytgrvLwQaqXreDs2Jx,"0L8ExT028jH3ddEcZwqJJ5","Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,79,spotify:user:flaredfive830,2023-10-18T17:42:16Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
0wJoRiX5K5BxlqZTolB2LD,"776Uo845nYHJpNaStv1Ds4","Purple Haze","Are You Experienced","Jimi Hendrix",1967-05-12,170813,63,spotify:user:flaredfive830,2023-10-18T17:42:17Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4
5ruzrDWcT0vuJIOMW7gMnW,"0epOFNiUfyON9EYx7Tpr6V","The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,75,spotify:user:flaredfive830,2023-10-18T17:42:18Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
2x8evxqUlF0eRabbW2JBJd,"7Ln80lUS6He07XvHI8qqHH","Fluorescent Adolescent","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,183893,72,spotify:user:flaredfive830,2023-10-18T17:42:21Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4
6aBUnkXuCEQQHAlTokv9or,"2x9SpqnPi8rlE9pjHBwmSC","This Must Be the Place (Naive Melody) - 2005 Remaster","Speaking in Tongues (Deluxe Version)","Talking Heads",1983-05-31,296146,67,spotify:user:flaredfive830,2023-10-18T17:42:24Z,"alternative rock,art punk,dance rock,funk rock,new wave,permanent wave,post-punk,rock,zolo",0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,4
6wsqVwoiVH2kde4k4KKAFU,"0Y5tJX1MQlPlqiwlOH1tJY","I KNOW ?","UTOPIA","Travis Scott",2023-07-28,211582,81,spotify:user:flaredfive830,2023-10-18T17:42:33Z,"rap,slap house",0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
6tsojOQ5wHaIjKqIryLZK6,"7jy3rLJdDQY21OgRLCZ9sD","All My Life","One By One (Expanded Edition)","Foo Fighters",2002-10-22,263440,67,spotify:user:flaredfive830,2023-10-18T17:42:39Z,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4
2fXLhLA7cPYEmQ1NbeAtBD,"0EdvGhlC1FkGItLOWQzG4J","Badfish","40oz. To Freedom","Sublime",1992-06-01,185440,47,spotify:user:flaredfive830,2023-10-18T17:42:43Z,"rap rock,reggae fusion,ska mexicano,ska punk",0.795,0.538,2,-5.648,1,0.051,0.0966,0.000111,0.385,0.645,92.796,4
1XxSVil40QANKQ3b5mRARs,"0EdvGhlC1FkGItLOWQzG4J","Let's Go Get Stoned","Jah Won't Pay The Bills","Sublime",1991,213128,49,spotify:user:flaredfive830,2023-10-18T17:42:47Z,"rap rock,reggae fusion,ska mexicano,ska punk",0.497,0.514,9,-7.086,0,0.049,0.0344,0.00683,0.108,0.583,93.86,4
67vYdAAM3oGsEImCRfbtsF,"7jy3rLJdDQY21OgRLCZ9sD","Times Like These","One By One (Expanded Edition)","Foo Fighters",2002-10-22,265560,63,spotify:user:flaredfive830,2023-10-18T17:42:50Z,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.376,0.908,4,-3.793,0,0.0879,0.000014,0.000014,0.241,0.266,144.581,4
4hB8J06D2ZaGkWZDOMpYZB,"1Z8ODXyhEBi3WynYw0Rya6","The Magic Number","3 Feet High and Rising","De La Soul",1989-03-03,195883,47,spotify:user:flaredfive830,2023-10-18T17:42:53Z,"east coast hip hop,golden age hip hop,hip hop,jazz rap",0.758,0.746,6,-6.719,1,0.224,0.55,0.00188,0.236,0.851,120.444,4
4pNT8XTKWb2vhcsqwzdXCT,"2P5sC9cVZDToPxyomzF1UH,0oQuXVLDJB7J4wNff4F99l","Survival Tactics","1999","Joey Bada$$,Capital Steez",2012-06-12,202784,58,spotify:user:flaredfive830,2023-10-18T17:42:57Z,"conscious hip hop,hip hop,rap,deep east coast hip hop",0.53,0.843,1,-2.271,1,0.39,0.428,0,0.164,0.919,199.946,4
1B53Y95tPd4ah4FExO0egE,"78xUyw6FkVZrRAtziFdtdu","What They Do","Illadelph Halflife","The Roots",1996-09-24,357200,52,spotify:user:flaredfive830,2023-10-18T17:43:12Z,"conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop",0.885,0.414,0,-10.539,1,0.166,0.341,0.000297,0.0891,0.684,92.727,4
7v7tFiNePGwLOrB2tAW3kg,"78xUyw6FkVZrRAtziFdtdu","Mellow My Man","Do You Want More?!!!??!","The Roots",1995-01-17,281866,3,spotify:user:flaredfive830,2023-10-18T17:43:13Z,"conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop",0.759,0.422,10,-9.745,0,0.324,0.00678,0,0.499,0.587,91.852,4
0wcN45fKhDGWAd0GrWjdYM,"0WjtdWS6su0f3jrW9aqEHl","Golden","HAN","Berhana",2019-10-18,119652,42,spotify:user:flaredfive830,2023-10-18T17:43:18Z,"alternative r&b,indie r&b",0.671,0.374,11,-11.489,0,0.125,0.268,0.0189,0.324,0.519,84.92,4
3scptj8Idke3JxqmewOlJ9,"0eVyjRhzZKke2KFYTcDkeu,0ABk515kENDyATUdpCKVfW,67gqUXxHedeUGDTxwBzdjS","Ray Mysterio (feat. Westside Gunn & Conway)","Bread","The Alchemist,Westside Gunn,Conway the Machine",2018-11-30,223535,52,spotify:user:flaredfive830,2023-10-18T17:43:19Z,"alternative hip hop,drumless hip hop,hip hop,instrumental hip hop,west coast rap,boom bap,buffalo hip hop,upstate ny rap",0.717,0.805,1,-6.008,1,0.289,0.605,0,0.29,0.632,132.135,4
5fQBa4wkmq28xpSLOQ202K,"7tYKF4w9nC0nq9CsPZTHyP","Normal Girl","Ctrl","SZA",2017-06-09,253586,69,spotify:user:flaredfive830,2023-10-18T17:43:22Z,"pop,r&b,rap",0.624,0.532,0,-7.146,1,0.124,0.269,0.0000517,0.158,0.362,76.453,4
593W4qZOwwdqF6YnimJjL6,"7tYKF4w9nC0nq9CsPZTHyP,2YZyLoL8N0Wb9xBt1NhZWg","Doves In The Wind (feat. Kendrick Lamar)","Ctrl","SZA,Kendrick Lamar",2017-06-09,266080,64,spotify:user:flaredfive830,2023-10-18T17:43:23Z,"pop,r&b,rap,conscious hip hop,hip hop,west coast rap",0.693,0.713,10,-4.489,0,0.351,0.343,0,0.102,0.615,137.335,4
0tkgmjBMU6qSxolAKB3f2H,"3tlXnStJ1fFhdScmQeLpuG","MERCEDES","MERCEDES","Brent Faiyaz",2021-12-03,233069,58,spotify:user:flaredfive830,2023-10-18T17:43:25Z,"r&b,rap",0.547,0.619,3,-6.485,0,0.132,0.0951,0.00000262,0.0716,0.519,76.285,4
6phkEy1YzAK1JWZWgwC36v,"20wkVLutqVOYrc0kxFs7rA","Do You Like Me?","NEVER ENOUGH (Bonus Version)","Daniel Caesar",2023-04-10,227520,48,spotify:user:flaredfive830,2023-10-18T17:43:31Z,"canadian contemporary r&b",0.718,0.398,11,-6.774,1,0.0396,0.498,0.0352,0.129,0.373,76.976,4
7j3zZ2jAjzFD60UjhldhHo,"59oA5WbbQvomJz2BuRG071,4cUkGQyhLFqKHBtL58HYVp","I've Been In Love","Volcano","Jungle,Channel Tres",2023-08-11,169472,68,spotify:user:flaredfive830,2023-10-18T17:43:35Z,"indie soul,uk contemporary r&b,la pop",0.679,0.506,9,-9.497,0,0.0671,0.421,0.00216,0.434,0.588,114.967,4
3SsBOP6ESTsu9KtbgjKycE,"7rFWIQhhSOCe5eCBJhE77e","She Stole My Heart","Hell and HI Water 2","Ark Woods",2019-03-29,213499,49,spotify:user:flaredfive830,2023-10-18T17:43:38Z,"",0.827,0.694,8,-8.788,1,0.0601,0.167,0,0.356,0.688,119.986,4
3jxExv27cf3OSt0BXtAR6Z,"6LEeAFiJF8OuPx747e1wxR,13ubrt8QOOCPljQ2FL1Kca,08Ld63UgKrJ0nZnCkzHtzc","Chewing Gum","Negro Swan","Blood Orange,A$AP Rocky,Project Pat",2018-08-24,263869,49,spotify:user:flaredfive830,2023-10-18T17:43:39Z,"alternative r&b,art pop,escape room,indie soul,indietronica,metropopolis,east coast hip hop,hip hop,rap,crunk,dirty south rap,gangster rap,memphis hip hop,trap",0.622,0.515,8,-7.959,0,0.145,0.144,0.0165,0.194,0.217,168.265,4
3ppVO2tyWRRznNmONvt7Se,"3TVXtAsR1Inumwj472S9r4,4HzKw8XcD0piJmDrrPRCYk","Summers Over Interlude","Views","Drake,Majid Jordan",2016-05-06,106333,67,spotify:user:flaredfive830,2023-10-18T17:43:40Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,canadian contemporary r&b",0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,3
0fAehaneUJdlSlWXYe1KZp,"3A5tHz1SfngyOZM2gItYKu,2h93pZq0e7k5yf4dywlkpM","Sunday (feat. Frank Ocean)","Doris","Earl Sweatshirt,Frank Ocean",2013-08-16,205800,55,spotify:user:flaredfive830,2023-10-18T17:43:41Z,"alternative hip hop,drumless hip hop,experimental hip hop,hip hop,rap,underground hip hop,lgbtq+ hip hop,neo soul",0.716,0.568,2,-8.904,1,0.212,0.278,0.00000198,0.385,0.905,136.894,4
2gEmgpnxseKEVRTwkSGopN,"5xpkLC1MxiPRiIJUDEzuVm,2h93pZq0e7k5yf4dywlkpM","White (feat. Frank Ocean)","The OF Tape Vol. 2","Odd Future,Frank Ocean",2012-03-16,122933,57,spotify:user:flaredfive830,2023-10-18T17:43:42Z,"underground hip hop,lgbtq+ hip hop,neo soul",0.51,0.0671,3,-12.163,0,0.0689,0.744,0,0.166,0.197,106.017,3
1o0kWPueYo94LIjPYOE5Nf,"5K4W6rqBFWDnAN6FQUkS6x","Saint Pablo","The Life Of Pablo","Kanye West",2016-06-10,372113,63,spotify:user:flaredfive830,2023-10-21T19:56:19Z,"chicago rap,hip hop,rap",0.461,0.772,2,-3.98,0,0.375,0.282,0,0.178,0.414,167.018,4
6SkHm6poyKfzV6kc9any8k,"6LuN9FCkKOj5PcnpouEgny,5QuBVnBPEzwYvFrgBbwpmU","Suncity (feat. Empress Of)","Suncity","Khalid,Empress Of",2018-10-19,189493,51,spotify:user:flaredfive830,2023-10-30T12:11:28Z,"pop,pop r&b,art pop,electropop,escape room,etherpop,shiver pop",0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045,4
1Q6eJcPtWstnU4iqetd897,"5Tc7b0sF1BgE9HLMkGUaZC","Sucka For Love","Sucka For Love","Essentxals",2023-09-06,194935,0,spotify:user:flaredfive830,2023-11-02T03:20:32Z,"",0.536,0.645,2,-11.323,1,0.457,0.161,0,0.24,0.649,119.762,5
6wNCdMW82LwJgFrnGqLhpJ,"0YrtvWJMgSdVrk3SfNjTbx","The Ghosts of Beverly Drive","Kintsugi","Death Cab for Cutie",2015-03-27,243253,44,spotify:user:flaredfive830,2023-11-02T04:58:17Z,"alternative rock,canadian indie,chamber pop,indie rock,indietronica,modern alternative rock,modern rock,seattle indie,washington indie",0.557,0.859,2,-6.557,1,0.0582,0.00474,0.0000579,0.103,0.748,154.718,4
57Xjny5yNzAcsxnusKmAfA,"0epOFNiUfyON9EYx7Tpr6V","Reptilia","Room On Fire","The Strokes",2003-10-28,219826,73,spotify:user:flaredfive830,2023-11-03T17:22:38Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4
1YmF9PvLhIISIANoMLIYGq,"13ubrt8QOOCPljQ2FL1Kca,3OsRAKCvk37zwYcnzRf5XF","A$AP Forever (feat. Moby)","A$AP Forever (feat. Moby)","A$AP Rocky,Moby",2018-04-05,233061,56,spotify:user:flaredfive830,2023-11-03T17:22:45Z,"east coast hip hop,hip hop,rap,downtempo,electronica",0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,4
25Olcsu6q4zxwASmTuUA8R,"73sIBHcqh3Z3NyqHKZ7FOL,4XquDVA8pkg5Lx91No1JxB","Stay High","Jaime (Reimagined)","Childish Gambino,Brittany Howard",2021-07-23,218400,44,spotify:user:flaredfive830,2023-11-03T17:22:46Z,"atl hip hop,hip hop,rap,black americana,modern blues rock,neo soul",0.839,0.655,9,-5.793,1,0.049,0.161,0.00026,0.153,0.754,123.004,3
3y6yAO8rrmqXcH9sUHOeaF,"0Pwqw5EGBF7yk6Dvs1W5c2","american wedding","american wedding","ocean sixteen",2023-08-04,273005,0,spotify:user:flaredfive830,2023-11-03T17:22:48Z,"",0.379,0.625,6,-11.13,0,0.339,0.132,0,0.213,0.565,144.586,4
1maIZ0gsjVbdANLvl4v0ao,"2WoVwexZuODvclzULjPQtm","Suspended","Lahai","Sampha",2023-10-20,185371,44,spotify:user:flaredfive830,2023-11-03T17:22:48Z,"alternative r&b,indie soul",0.655,0.607,5,-8.064,0,0.0433,0.695,0.000626,0.12,0.547,155.974,4
0PV1TFUMTBrDETzW6KQulB,"5Rzqmz1zAszembFHGZQuAt","93 'Til Infinity","93 'til Infinity","Souls Of Mischief",1993-02-13,286440,63,spotify:user:flaredfive830,2023-11-03T17:23:13Z,"alternative hip hop,hardcore hip hop,hip hop,jazz rap",0.59,0.672,1,-11.792,1,0.412,0.125,0.00000104,0.147,0.688,206.247,4
0YJ9FWWHn9EfnN0lHwbzvV,"4Z8W4fKeB5YxbusRsdQVPb","Jigsaw Falling Into Place","In Rainbows","Radiohead",2007-12-28,248893,69,spotify:user:flaredfive830,2023-12-13T16:10:53Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,4
48X4D1FYOShPz2VF3YdfCF,"4Z8W4fKeB5YxbusRsdQVPb","House Of Cards","In Rainbows","Radiohead",2007-12-28,328293,59,spotify:user:flaredfive830,2023-12-13T16:11:26Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.708,0.499,5,-9.644,1,0.0297,0.269,0.57,0.101,0.628,111.652,4
2CwUy8aMNWAislPr58fDvI,"3r1XkJ7vCs8kHBSzGvPLdP,53KwLdlmrlCelAZMaLVZqU,3NUtpWpGDoffm3RCGhSHtl","feel away (feat. James Blake & Mount Kimbie)","TYRON","slowthai,James Blake,Mount Kimbie",2021-02-12,200933,45,spotify:user:flaredfive830,2023-12-13T16:11:27Z,"uk alternative hip hop,uk hip hop,art pop,indie soul,indietronica,uk alternative pop,electra,electronica,future garage,wonky",0.404,0.532,0,-8.989,1,0.0409,0.683,0.158,0.164,0.339,159.864,4
2gQaQUhDCNGfBVXTvxAmXQ,"4bthk9UfsYUYdcFyqxmSUU","Shout","Songs From The Big Chair","Tears For Fears",1985-02-25,393666,67,spotify:user:flaredfive830,2023-12-13T16:11:28Z,"new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop",0.511,0.942,0,-10.407,1,0.0429,0.174,0.0000187,0.139,0.498,97.909,4
1YrnDTqvcnUKxAIeXyaEmU,"3yY2gUcIsjMr8hjo51PoJ8","How Soon Is Now? - 2011 Remaster","Hatful of Hollow","The Smiths",1984,408173,66,spotify:user:flaredfive830,2023-12-13T16:11:33Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4
1FvDJ9KGxcqwv1utyPL3JZ,"3yY2gUcIsjMr8hjo51PoJ8","This Charming Man - 2011 Remaster","The Smiths","The Smiths",1984-02-20,162920,72,spotify:user:flaredfive830,2023-12-13T16:11:35Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,4
7bu0znpSbTks0O6I98ij0W,"40Yq4vzPs9VNUrIBG5Jr2i","Tonight, Tonight - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)","The Smashing Pumpkins",1995,254626,60,spotify:user:flaredfive830,2023-12-13T16:11:37Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge",0.277,0.67,6,-9.381,1,0.0376,0.0000628,0.751,0.237,0.217,148.342,4
1nwEaIlOEGNej38iV78SE4,"0epidpyARaIPmKpFUwcgnJ","Threshold","Scott Pilgrim Vs. The World (Original Motion Picture Soundtrack Expanded Edition)","Sex Bob-Omb",2021-07-09,107453,38,spotify:user:flaredfive830,2023-12-13T16:11:39Z,"",0.39,0.912,5,-4.064,1,0.102,0.15,0.000176,0.345,0.563,166.471,4
2j90unMoDKo5xqR00xV6Oo,"1rCIEwPp5OnXW0ornlSsRl,7g77hiv179GYIwhfCgETGy","Black Sheep - Brie Larson Vocal Version / Bonus Track","Scott Pilgrim Vs. The World (Original Motion Picture Soundtrack Expanded Edition)","Metric,Brie Larson",2021-07-09,294065,46,spotify:user:flaredfive830,2023-12-13T16:11:40Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop",0.462,0.599,11,-5.735,0,0.0375,0.000278,0.000441,0.0909,0.173,123.938,4
4iz9lGMjU1lXS51oPmUmTe,"5K4W6rqBFWDnAN6FQUkS6x,0LQoZQIV0mIs0y0XQb0Sw2","Homecoming","Graduation","Kanye West,Chris Martin",2007-09-11,203493,75,spotify:user:flaredfive830,2023-12-13T16:11:51Z,"chicago rap,hip hop,rap",0.67,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.918,4
2WyLyygONxNBVtXCRLMjFY,"1Z8ODXyhEBi3WynYw0Rya6","Breakadawn","Buhloone Mindstate","De La Soul",1993-09-21,255008,50,spotify:user:flaredfive830,2023-12-13T16:11:59Z,"east coast hip hop,golden age hip hop,hip hop,jazz rap",0.819,0.775,7,-5.074,1,0.295,0.015,0.0017,0.128,0.513,95.883,4
2pg2TiYo9Rb8KeB5JjP7jS,"5ZS223C6JyBfXasXxrRqOk,1zNqQNIdeOUZHb8zbZRFMX","Sativa","Trip","Jhené Aiko,Swae Lee",2017-09-22,276960,72,spotify:user:flaredfive830,2023-12-13T16:12:16Z,"r&b,melodic rap,rap,trap",0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,4
5FX89IUKm9QJT9ymrmyK4k,"6aaMZ3fcfLv4tEbmY7bjRM","Free Lunch","The Sun's Tirade","Isaiah Rashad",2016-09-02,192029,60,spotify:user:flaredfive830,2023-12-13T16:12:22Z,"hip hop,rap,tennessee hip hop,underground hip hop",0.865,0.472,11,-7.359,0,0.237,0.223,0.0000539,0.109,0.843,130.011,4
59rkTkputMqoxunf9IRzOc,"59oA5WbbQvomJz2BuRG071","Dominoes","Volcano","Jungle",2023-08-11,177520,60,spotify:user:flaredfive830,2023-12-13T16:12:30Z,"indie soul,uk contemporary r&b",0.689,0.952,2,-5.249,0,0.114,0.113,0.78,0.298,0.415,107.978,4
1HFj7yC7uZfqjWuoH6DO9r,"776Uo845nYHJpNaStv1Ds4","Long Hot Summer Night","Electric Ladyland","Jimi Hendrix",1968-10-25,207760,37,spotify:user:flaredfive830,2023-12-13T16:12:32Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.465,0.824,7,-6.668,1,0.1,0.363,0.000398,0.656,0.687,85.218,4
0NA5xAtDra50d0Lfs2uvoh,"0iEtIxbK0KxaSlF7G42ZOp,1zNqQNIdeOUZHb8zbZRFMX,3tVQdUvClmAT7URs9V3rsp","Borrowed Love (feat. Swae Lee & WizKid)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Swae Lee,Wizkid",2018-11-06,230240,56,spotify:user:flaredfive830,2023-12-13T16:12:43Z,"rap,melodic rap,trap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop",0.521,0.593,11,-8.811,0,0.464,0.44,0,0.185,0.392,129.232,5
6vG3Zv9VEA6YbJPJ6ar5Y7,"0iEtIxbK0KxaSlF7G42ZOp,2hlmm7s2ICUX0LVIhVFlZQ,50co4Is1HCEo8bhOyUWKpn","Lesbian (feat. Gunna & Young Thug)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Gunna,Young Thug",2018-11-06,206813,50,spotify:user:flaredfive830,2023-12-13T16:12:44Z,"rap,atl hip hop,melodic rap,trap,atl trap,gangster rap",0.799,0.406,6,-8.892,0,0.268,0.635,0,0.109,0.272,121,4
6lmMjq57ysbPyknJZjKuWI,"13ubrt8QOOCPljQ2FL1Kca","Houston Old Head","LIVE.LOVE.A$AP","A$AP Rocky",2011-10-31,258092,56,spotify:user:flaredfive830,2023-12-13T16:12:47Z,"east coast hip hop,hip hop,rap",0.425,0.804,4,-5.638,1,0.221,0.0633,0.0178,0.302,0.275,147.995,4
32WDVNZXIAuu7EqncTTKjH,"09hVIj6vWgoCDtT03h8ZCa","Electric Relaxation","Midnight Marauders","A Tribe Called Quest",1993-11-09,243800,46,spotify:user:flaredfive830,2023-12-13T16:12:50Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,jazz rap,queens hip hop",0.852,0.419,11,-12.823,1,0.418,0.246,0.35,0.126,0.653,98.234,4
5YTM7OgQDt9EJAYcfHLniJ,"09hVIj6vWgoCDtT03h8ZCa,2DGyhsOLrggY3ORo3GZNf0","Award Tour (feat. Trugoy The Dove)","Midnight Marauders","A Tribe Called Quest,Trugoy The Dove",1993-11-09,226440,57,spotify:user:flaredfive830,2023-12-13T16:12:53Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,jazz rap,queens hip hop",0.812,0.6,7,-9.414,1,0.253,0.00304,0.00000779,0.173,0.557,97.338,4
1fOkmYW3ZFkkjIdOZSf596,"2h93pZq0e7k5yf4dywlkpM,74V3dE1a51skRkdII8y2C6","Pink Matter","channel ORANGE","Frank Ocean,André 3000",2012-07-10,268813,72,spotify:user:flaredfive830,2023-12-13T16:13:00Z,"lgbtq+ hip hop,neo soul,atl hip hop,dirty south rap,hip hop,southern hip hop",0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,3
4xQMFoD33vx6stB1UzfA6s,"1Z8ODXyhEBi3WynYw0Rya6,60df5JBRRPcnSpsIMxxwQm","Eye Know","3 Feet High and Rising","De La Soul,Otis Redding",1989-03-03,252671,54,spotify:user:flaredfive830,2023-12-13T16:13:02Z,"east coast hip hop,golden age hip hop,hip hop,jazz rap,classic soul,memphis soul,soul,soul blues,southern soul,vocal jazz",0.838,0.827,1,-7.733,1,0.0545,0.277,0.0000165,0.0896,0.856,109.252,4
